date,count,col_no,id,w_add,removed_aggression,removed_egglaying,removed_other,removed_total,w_dead,capacity
16/05/2020,22,70,TR2.10,0,0,0,1,1,0,20
16/05/2020,22,71,TR2.7,0,0,0,1,1,0,20
16/05/2020,22,72,TR2.6,1,0,0,1,1,0,20
16/05/2020,22,73,TR1.17,2,0,0,0,0,1,20
16/05/2020,22,74,TR1.20,0,0,1,0,1,1,20
20/05/2020,23,1,E3,1,1,0,0,1,2,20
20/05/2020,23,2,CR1.12,0,0,0,2,2,0,20
20/05/2020,23,3,CR2.1,0,0,0,0,0,1,20
20/05/2020,23,4,CR1.17,0,0,0,1,1,0,20
20/05/2020,23,5,TR2.14,0,0,0,0,0,0,20
20/05/2020,23,6,CR1.11,0,0,0,0,0,0,20
20/05/2020,23,8,TR2.2,0,0,0,0,0,0,20
20/05/2020,23,9,CR1.16,0,0,0,0,0,0,20
20/05/2020,23,10,TR1.5,0,0,0,0,0,0,20
20/05/2020,23,11,TR1.9,0,0,0,0,0,0,20
20/05/2020,23,12,TR2.9,5,0,4,1,5,0,20
20/05/2020,23,13,CR1.9,0,0,0,0,0,0,20
20/05/2020,23,14,TR1.11,0,0,0,0,0,0,20
20/05/2020,23,15,TR1.10,0,0,0,1,1,0,20
20/05/2020,23,20,CR1.10,0,0,0,0,0,0,20
20/05/2020,23,21,CR1.15,0,0,0,1,1,0,20
20/05/2020,23,22,TR2.12,2,0,0,0,0,2,20
20/05/2020,23,23,CR2.14,0,0,0,0,0,0,20
20/05/2020,23,24,CR2.9,0,0,0,3,3,0,20
20/05/2020,23,25,CR2.11,0,0,0,5,5,0,20
20/05/2020,23,26,TR1.19,0,0,0,3,3,0,20
20/05/2020,23,27,CR1.8,0,0,0,1,1,0,20
20/05/2020,23,28,CR1.2,0,0,0,2,2,0,20
20/05/2020,23,29,CR1.7,2,0,0,0,0,1,20
20/05/2020,23,30,CR2.12,0,0,0,4,4,0,20
20/05/2020,23,31,CR2.5,0,0,0,1,1,0,20
20/05/2020,23,32,TR1.4,0,0,0,1,1,0,20
20/05/2020,23,33,CR1.4,0,0,0,1,1,0,20
20/05/2020,23,34,TR1.8,0,0,0,0,0,0,20
20/05/2020,23,36,CR2x.4,0,0,0,0,0,1,20
20/05/2020,23,37,CR1x.18,0,0,0,2,2,0,20
20/05/2020,23,38,TR2.4,0,0,0,3,3,0,20
20/05/2020,23,40,CR1.13,0,0,0,5,5,1,20
20/05/2020,23,41,TR2.5,0,0,1,0,1,0,20
20/05/2020,23,43,TR1.13,0,0,0,2,2,1,20
20/05/2020,23,45,CR2.3,0,0,0,1,1,0,20
20/05/2020,23,46,TR2.11,1,0,0,4,4,0,20
20/05/2020,23,47,TR2.8,0,0,0,0,0,1,20
20/05/2020,23,48,CR1.6,0,0,0,1,1,0,20
20/05/2020,23,49,CR2.8,0,0,0,8,8,0,20
20/05/2020,23,50,CR2.6,0,0,0,1,1,0,20
20/05/2020,23,52,CR1.1,0,0,0,3,3,0,20
20/05/2020,23,53,CR1.3,0,0,0,1,1,1,20
20/05/2020,23,55,CR1.19,0,0,0,4,4,1,20
20/05/2020,23,56,TR1.14,0,0,0,0,0,0,20
20/05/2020,23,58,CR2.13,0,0,0,3,3,0,20
20/05/2020,23,59,CR1.5,0,0,0,1,1,0,20
20/05/2020,23,60,TR2.1,0,0,0,1,1,0,20
20/05/2020,23,61,TR1.18,0,0,0,1,1,1,20
20/05/2020,23,62,E5,0,0,0,0,0,0,20
20/05/2020,23,63,CR2.15,0,0,0,0,0,0,20
20/05/2020,23,64,CR2.10,0,0,0,2,2,0,20
20/05/2020,23,65,CR1.20,0,0,0,1,1,0,20
20/05/2020,23,68,CR2.7,1,1,0,4,5,0,20
20/05/2020,23,70,TR2.10,0,0,0,5,5,0,20
20/05/2020,23,71,TR2.7,0,0,0,0,0,0,20
20/05/2020,23,72,TR2.6,1,1,0,0,1,0,20
20/05/2020,23,73,TR1.17,0,0,0,0,0,0,20
20/05/2020,23,74,TR1.20,6,0,1,0,1,7,20
22/05/2020,24,1,E3,1,0,0,0,0,1,20
22/05/2020,24,2,CR1.12,0,0,0,0,0,0,20
22/05/2020,24,3,CR2.1,0,0,0,7,7,0,20
22/05/2020,24,4,CR1.17,0,0,0,0,0,0,20
22/05/2020,24,5,TR2.14,0,0,0,0,0,0,20
22/05/2020,24,6,CR1.11,3,0,0,0,0,1,20
22/05/2020,24,8,TR2.2,0,0,0,0,0,0,20
22/05/2020,24,9,CR1.16,0,0,0,1,1,0,20
22/05/2020,24,10,TR1.5,0,0,0,3,3,0,20
22/05/2020,24,11,TR1.9,0,0,0,0,0,0,20
22/05/2020,24,12,TR2.9,0,0,0,1,1,1,20
22/05/2020,24,13,CR1.9,0,0,0,0,0,0,20
22/05/2020,24,14,TR1.11,0,0,0,5,5,1,20
22/05/2020,24,15,TR1.10,0,0,0,0,0,0,20
22/05/2020,24,20,CR1.10,0,0,0,2,2,0,20
22/05/2020,24,21,CR1.15,0,0,0,5,5,0,20
22/05/2020,24,22,TR2.12,0,0,0,8,8,0,20
22/05/2020,24,23,CR2.14,0,0,0,2,2,0,20
22/05/2020,24,24,CR2.9,0,0,0,1,1,1,20
22/05/2020,24,25,CR2.11,2,0,0,10,10,0,20
22/05/2020,24,26,TR1.19,0,0,0,2,2,0,20
22/05/2020,24,27,CR1.8,0,0,0,0,0,0,20
22/05/2020,24,28,CR1.2,2,0,0,0,0,0,20
22/05/2020,24,29,CR1.7,0,0,0,4,4,0,20
22/05/2020,24,30,CR2.12,0,0,0,1,1,0,20
22/05/2020,24,31,CR2.5,0,0,0,0,0,0,20
22/05/2020,24,32,TR1.4,0,0,0,1,1,1,20
22/05/2020,24,33,CR1.4,0,0,0,1,1,0,20
22/05/2020,24,36,CR2x.4,0,0,0,0,0,0,20
22/05/2020,24,37,CR1x.18,0,0,0,0,0,0,20
22/05/2020,24,38,TR2.4,0,0,0,2,2,0,20
22/05/2020,24,40,CR1.13,0,0,0,3,3,2,20
22/05/2020,24,41,TR2.5,0,0,0,5,5,0,20
22/05/2020,24,43,TR1.13,0,0,0,0,0,0,20
22/05/2020,24,45,CR2.3,0,0,0,0,0,0,20
22/05/2020,24,46,TR2.11,0,0,0,1,1,0,20
22/05/2020,24,47,TR2.8,1,0,0,0,0,1,20
22/05/2020,24,48,CR1.6,0,0,0,4,4,1,20
22/05/2020,24,49,CR2.8,0,0,0,5,5,0,20
22/05/2020,24,50,CR2.6,0,0,0,0,0,0,20
22/05/2020,24,52,CR1.1,0,0,0,0,0,0,20
22/05/2020,24,53,CR1.3,0,0,0,0,0,0,20
22/05/2020,24,55,CR1.19,0,0,0,6,6,0,20
22/05/2020,24,56,TR1.14,0,0,0,0,0,0,20
22/05/2020,24,58,CR2.13,2,0,0,2,2,1,20
22/05/2020,24,59,CR1.5,2,0,0,0,0,0,20
22/05/2020,24,60,TR2.1,2,0,0,2,2,0,20
22/05/2020,24,61,TR1.18,1,0,0,0,0,0,20
22/05/2020,24,62,E5,0,0,0,0,0,0,20
22/05/2020,24,63,CR2.15,0,0,0,3,3,0,20
22/05/2020,24,64,CR2.10,0,0,0,3,3,0,20
22/05/2020,24,65,CR1.20,0,0,0,3,3,0,20
22/05/2020,24,68,CR2.7,0,0,0,6,6,0,20
22/05/2020,24,70,TR2.10,0,0,0,0,0,0,20
22/05/2020,24,71,TR2.7,0,0,0,0,0,0,20
22/05/2020,24,72,TR2.6,0,0,0,0,0,0,20
22/05/2020,24,73,TR1.17,0,0,0,0,0,1,20
22/05/2020,24,74,TR1.20,0,0,0,0,0,0,20
24/05/2020,25,1,E3,1,0,1,0,1,1,20
24/05/2020,25,2,CR1.12,0,0,0,0,0,0,20
24/05/2020,25,3,CR2.1,0,0,0,8,8,1,20
24/05/2020,25,4,CR1.17,0,0,0,0,0,0,20
24/05/2020,25,5,TR2.14,0,0,0,0,0,0,20
24/05/2020,25,6,CR1.11,0,0,0,0,0,0,20
24/05/2020,25,9,CR1.16,0,0,0,0,0,0,20
24/05/2020,25,10,TR1.5,0,0,0,1,1,0,20
24/05/2020,25,11,TR1.9,0,0,0,0,0,0,20
24/05/2020,25,12,TR2.9,0,0,0,1,1,0,20
24/05/2020,25,13,CR1.9,0,0,0,1,1,0,20
24/05/2020,25,14,TR1.11,0,0,0,2,2,0,20
24/05/2020,25,15,TR1.10,0,0,0,0,0,0,20
24/05/2020,25,20,CR1.10,0,0,0,2,2,0,20
24/05/2020,25,21,CR1.15,0,0,0,0,0,0,20
24/05/2020,25,22,TR2.12,0,0,0,2,2,0,20
24/05/2020,25,23,CR2.14,0,0,0,1,1,0,20
24/05/2020,25,24,CR2.9,0,0,0,1,1,0,20
24/05/2020,25,25,CR2.11,0,0,0,3,3,0,20
24/05/2020,25,26,TR1.19,0,0,1,3,4,0,20
24/05/2020,25,27,CR1.8,1,1,0,0,1,0,20
24/05/2020,25,28,CR1.2,0,0,0,9,9,0,20
24/05/2020,25,29,CR1.7,0,0,0,7,7,1,20
24/05/2020,25,30,CR2.12,0,0,0,1,1,1,20
24/05/2020,25,31,CR2.5,0,0,0,0,0,0,20
24/05/2020,25,32,TR1.4,0,0,1,2,3,0,20
24/05/2020,25,33,CR1.4,0,0,0,1,1,0,20
24/05/2020,25,36,CR2x.4,0,0,0,0,0,0,20
24/05/2020,25,37,CR1x.18,0,0,0,13,13,0,20
24/05/2020,25,38,TR2.4,0,0,0,1,1,0,20
24/05/2020,25,40,CR1.13,0,0,0,1,1,0,20
24/05/2020,25,41,TR2.5,0,0,1,1,2,0,20
24/05/2020,25,43,TR1.13,0,0,0,1,1,0,20
24/05/2020,25,45,CR2.3,0,0,0,0,0,0,20
24/05/2020,25,46,TR2.11,0,0,0,0,0,0,20
24/05/2020,25,47,TR2.8,0,0,0,1,1,0,20
24/05/2020,25,48,CR1.6,0,0,0,3,3,0,20
24/05/2020,25,49,CR2.8,0,0,0,2,2,0,20
24/05/2020,25,50,CR2.6,0,1,0,0,1,1,20
24/05/2020,25,52,CR1.1,0,0,0,0,0,0,20
24/05/2020,25,53,CR1.3,0,0,0,1,1,0,20
24/05/2020,25,55,CR1.19,0,0,0,6,6,0,20
24/05/2020,25,56,TR1.14,0,0,0,1,1,0,20
24/05/2020,25,58,CR2.13,0,0,0,3,3,0,20
24/05/2020,25,59,CR1.5,0,0,0,5,5,0,20
24/05/2020,25,60,TR2.1,1,0,0,0,0,1,20
24/05/2020,25,61,TR1.18,0,0,0,0,0,0,20
24/05/2020,25,62,E5,0,0,0,2,2,0,20
24/05/2020,25,63,CR2.15,0,0,0,6,6,0,20
24/05/2020,25,64,CR2.10,0,0,0,1,1,0,20
24/05/2020,25,65,CR1.20,0,1,0,2,3,0,20
24/05/2020,25,68,CR2.7,0,0,0,11,11,0,20
24/05/2020,25,70,TR2.10,0,0,0,1,1,0,20
24/05/2020,25,71,TR2.7,0,0,2,3,5,0,20
24/05/2020,25,72,TR2.6,0,0,0,0,0,0,20
24/05/2020,25,73,TR1.17,0,0,0,1,1,0,20
24/05/2020,25,74,TR1.20,5,0,0,0,0,5,20
28/05/2020,26,1,E3,1,0,0,0,0,1,20
28/05/2020,26,2,CR1.12,0,0,0,2,2,0,20
28/05/2020,26,3,CR2.1,0,0,0,6,6,0,20
28/05/2020,26,4,CR1.17,0,0,0,0,0,0,20
28/05/2020,26,5,TR2.14,0,0,0,0,0,0,20
28/05/2020,26,6,CR1.11,0,0,0,4,4,0,20
28/05/2020,26,9,CR1.16,1,0,1,3,4,0,20
28/05/2020,26,10,TR1.5,1,0,1,0,1,0,20
28/05/2020,26,11,TR1.9,1,1,0,1,2,0,20
28/05/2020,26,12,TR2.9,0,0,0,1,1,0,20
28/05/2020,26,13,CR1.9,0,0,0,0,0,0,20
28/05/2020,26,14,TR1.11,1,0,1,0,1,0,20
28/05/2020,26,15,TR1.10,0,0,0,0,0,0,20
28/05/2020,26,20,CR1.10,0,0,0,4,4,0,20
28/05/2020,26,21,CR1.15,0,0,0,2,2,0,20
28/05/2020,26,22,TR2.12,0,0,0,0,0,0,20
28/05/2020,26,23,CR2.14,0,0,0,1,1,0,20
28/05/2020,26,24,CR2.9,0,0,0,0,0,0,20
28/05/2020,26,25,CR2.11,0,0,0,4,4,0,20
28/05/2020,26,26,TR1.19,0,0,0,1,1,0,20
28/05/2020,26,27,CR1.8,0,0,0,3,3,0,20
28/05/2020,26,28,CR1.2,0,0,0,3,3,0,20
28/05/2020,26,29,CR1.7,0,0,0,1,1,0,20
28/05/2020,26,30,CR2.12,0,0,0,3,3,0,20
28/05/2020,26,31,CR2.5,0,0,0,2,2,1,20
28/05/2020,26,32,TR1.4,0,0,0,1,1,0,20
28/05/2020,26,33,CR1.4,1,0,0,0,0,1,20
28/05/2020,26,36,CR2x.4,0,0,0,0,0,0,20
28/05/2020,26,37,CR1x.18,0,0,0,2,2,0,20
28/05/2020,26,38,TR2.4,0,0,0,0,0,0,20
28/05/2020,26,40,CR1.13,0,0,0,1,1,2,20
28/05/2020,26,41,TR2.5,0,0,0,0,0,1,20
28/05/2020,26,43,TR1.13,0,0,0,0,0,1,20
28/05/2020,26,45,CR2.3,3,0,0,0,0,3,20
28/05/2020,26,46,TR2.11,0,0,0,0,0,0,20
28/05/2020,26,47,TR2.8,0,0,0,0,0,0,20
28/05/2020,26,48,CR1.6,0,0,0,1,1,0,20
28/05/2020,26,49,CR2.8,1,0,1,0,1,0,20
28/05/2020,26,50,CR2.6,0,0,0,4,4,1,20
28/05/2020,26,52,CR1.1,0,0,0,2,2,0,20
28/05/2020,26,53,CR1.3,0,0,0,2,2,1,20
28/05/2020,26,55,CR1.19,0,0,0,3,3,0,20
28/05/2020,26,56,TR1.14,0,0,0,1,1,0,20
28/05/2020,26,58,CR2.13,0,0,0,2,2,0,20
28/05/2020,26,59,CR1.5,0,0,0,2,2,0,20
28/05/2020,26,60,TR2.1,0,0,0,0,0,0,20
28/05/2020,26,61,TR1.18,0,0,0,0,0,0,20
28/05/2020,26,62,E5,0,0,1,0,1,0,20
28/05/2020,26,63,CR2.15,0,0,0,4,4,0,20
28/05/2020,26,64,CR2.10,0,0,0,5,5,0,20
28/05/2020,26,65,CR1.20,0,0,0,3,3,0,20
28/05/2020,26,68,CR2.7,0,0,0,12,12,0,20
28/05/2020,26,70,TR2.10,0,0,0,0,0,0,20
28/05/2020,26,71,TR2.7,1,0,0,0,0,2,20
28/05/2020,26,72,TR2.6,1,0,0,0,0,0,20
28/05/2020,26,73,TR1.17,1,0,0,0,0,1,20
28/05/2020,26,74,TR1.20,0,0,0,0,0,11,20
30/05/2020,27,1,E3,2,0,0,0,0,1,20
30/05/2020,27,2,CR1.12,0,0,0,2,2,0,20
30/05/2020,27,3,CR2.1,0,0,0,1,1,0,20
30/05/2020,27,4,CR1.17,0,0,0,0,0,0,20
30/05/2020,27,5,TR2.14,0,0,0,1,1,0,20
30/05/2020,27,6,CR1.11,0,0,0,0,0,0,20
30/05/2020,27,9,CR1.16,0,0,0,2,2,0,20
30/05/2020,27,10,TR1.5,1,0,0,0,0,1,20
30/05/2020,27,11,TR1.9,1,0,0,0,0,1,20
30/05/2020,27,12,TR2.9,0,0,0,0,0,0,20
30/05/2020,27,13,CR1.9,0,0,0,0,0,0,20
30/05/2020,27,14,TR1.11,2,0,0,0,0,2,20
30/05/2020,27,15,TR1.10,0,0,0,0,0,0,20
30/05/2020,27,20,CR1.10,0,0,0,3,3,0,20
30/05/2020,27,21,CR1.15,0,0,0,2,2,0,20
30/05/2020,27,22,TR2.12,0,0,0,0,0,0,20
30/05/2020,27,23,CR2.14,1,0,0,0,0,1,20
30/05/2020,27,24,CR2.9,0,0,0,1,1,0,20
30/05/2020,27,25,CR2.11,0,0,0,7,7,0,20
30/05/2020,27,26,TR1.19,0,0,0,1,1,0,20
30/05/2020,27,27,CR1.8,0,0,0,1,1,0,20
30/05/2020,27,28,CR1.2,0,0,0,4,4,0,20
30/05/2020,27,29,CR1.7,0,0,0,0,0,0,20
30/05/2020,27,30,CR2.12,0,0,0,5,5,0,20
30/05/2020,27,31,CR2.5,0,0,0,0,0,0,20
30/05/2020,27,32,TR1.4,0,0,0,0,0,0,20
30/05/2020,27,33,CR1.4,0,0,0,0,0,1,20
30/05/2020,27,36,CR2x.4,0,0,0,0,0,0,20
30/05/2020,27,37,CR1x.18,0,0,0,4,4,0,20
30/05/2020,27,38,TR2.4,0,0,0,0,0,0,20
30/05/2020,27,40,CR1.13,0,0,0,0,0,0,20
30/05/2020,27,41,TR2.5,0,0,0,0,0,0,20
30/05/2020,27,43,TR1.13,0,0,0,0,0,0,20
30/05/2020,27,45,CR2.3,0,0,0,0,0,0,20
30/05/2020,27,46,TR2.11,0,0,0,1,1,0,20
30/05/2020,27,48,CR1.6,0,0,0,3,3,0,20
30/05/2020,27,49,CR2.8,0,0,0,0,0,0,20
30/05/2020,27,50,CR2.6,0,0,0,1,1,0,20
30/05/2020,27,52,CR1.1,0,0,0,0,0,0,20
30/05/2020,27,53,CR1.3,0,0,0,0,0,0,20
30/05/2020,27,55,CR1.19,0,0,0,2,2,0,20
30/05/2020,27,56,TR1.14,0,0,0,0,0,0,20
30/05/2020,27,58,CR2.13,0,0,0,1,1,0,20
30/05/2020,27,59,CR1.5,0,0,0,5,5,0,20
30/05/2020,27,60,TR2.1,0,0,0,0,0,0,20
30/05/2020,27,61,TR1.18,0,0,0,0,0,0,20
30/05/2020,27,62,E5,0,0,0,3,3,0,20
30/05/2020,27,63,CR2.15,0,0,0,2,2,0,20
30/05/2020,27,64,CR2.10,0,0,0,2,2,0,20
30/05/2020,27,65,CR1.20,0,0,0,0,0,0,20
30/05/2020,27,68,CR2.7,0,0,0,3,3,0,20
30/05/2020,27,70,TR2.10,0,0,0,0,0,0,20
30/05/2020,27,71,TR2.7,3,0,0,0,0,3,20
30/05/2020,27,72,TR2.6,0,0,0,1,1,0,20
30/05/2020,27,73,TR1.17,1,0,0,0,0,1,20
01/06/2020,28,1,E3,1,0,0,0,0,1,20
01/06/2020,28,2,CR1.12,0,0,0,0,0,0,20
01/06/2020,28,3,CR2.1,1,0,0,0,0,1,20
01/06/2020,28,4,CR1.17,0,0,0,0,0,0,20
01/06/2020,28,5,TR2.14,0,0,0,1,1,0,20
01/06/2020,28,6,CR1.11,0,0,0,2,2,0,20
01/06/2020,28,9,CR1.16,1,0,0,0,0,1,20
01/06/2020,28,10,TR1.5,3,0,2,1,3,0,20
01/06/2020,28,11,TR1.9,0,0,0,0,0,0,20
01/06/2020,28,12,TR2.9,0,0,0,0,0,0,20
01/06/2020,28,13,CR1.9,0,0,0,2,2,0,20
01/06/2020,28,14,TR1.11,1,0,1,0,1,1,20
01/06/2020,28,15,TR1.10,1,0,1,0,1,0,20
01/06/2020,28,20,CR1.10,0,0,0,3,3,0,20
01/06/2020,28,21,CR1.15,0,0,0,4,4,0,20
01/06/2020,28,22,TR2.12,0,0,0,0,0,0,20
01/06/2020,28,23,CR2.14,0,0,0,0,0,0,20
01/06/2020,28,24,CR2.9,0,0,0,0,0,0,20
01/06/2020,28,25,CR2.11,0,0,0,1,1,0,20
01/06/2020,28,26,TR1.19,0,0,0,2,2,0,20
01/06/2020,28,27,CR1.8,0,0,0,0,0,0,20
01/06/2020,28,28,CR1.2,0,0,0,1,1,1,20
01/06/2020,28,29,CR1.7,0,0,0,2,2,0,20
01/06/2020,28,30,CR2.12,0,0,0,0,0,0,20
01/06/2020,28,31,CR2.5,0,0,0,2,2,0,20
01/06/2020,28,32,TR1.4,0,0,0,1,1,0,20
01/06/2020,28,33,CR1.4,0,0,0,1,1,0,20
01/06/2020,28,36,CR2x.4,0,0,0,2,2,0,20
01/06/2020,28,37,CR1x.18,0,0,0,6,6,0,20
01/06/2020,28,38,TR2.4,0,0,0,0,0,0,20
01/06/2020,28,40,CR1.13,0,0,0,0,0,0,20
01/06/2020,28,41,TR2.5,0,0,0,1,1,0,20
01/06/2020,28,43,TR1.13,0,0,0,0,0,0,20
01/06/2020,28,45,CR2.3,1,0,0,0,0,1,20
01/06/2020,28,46,TR2.11,1,0,0,0,0,1,20
01/06/2020,28,48,CR1.6,0,0,0,3,3,0,20
01/06/2020,28,49,CR2.8,0,0,0,2,2,0,20
01/06/2020,28,50,CR2.6,0,1,0,3,4,0,20
01/06/2020,28,52,CR1.1,0,0,0,1,1,1,20
01/06/2020,28,53,CR1.3,0,0,0,1,1,0,20
01/06/2020,28,55,CR1.19,0,0,0,8,8,0,20
01/06/2020,28,56,TR1.14,0,0,0,0,0,1,20
01/06/2020,28,58,CR2.13,0,0,0,0,0,0,20
01/06/2020,28,59,CR1.5,0,0,0,2,2,0,20
01/06/2020,28,60,TR2.1,0,0,0,0,0,0,20
01/06/2020,28,61,TR1.18,0,0,0,0,0,0,20
01/06/2020,28,62,E5,0,0,0,0,0,1,20
01/06/2020,28,63,CR2.15,0,0,0,4,4,0,20
01/06/2020,28,64,CR2.10,0,0,0,6,6,0,20
01/06/2020,28,65,CR1.20,0,0,0,0,0,0,20
01/06/2020,28,68,CR2.7,0,0,0,2,2,0,20
01/06/2020,28,70,TR2.10,0,0,0,0,0,0,20
01/06/2020,28,71,TR2.7,3,0,0,0,0,3,20
01/06/2020,28,72,TR2.6,0,0,0,3,3,0,20
01/06/2020,28,73,TR1.17,1,0,1,0,1,0,20
05/06/2020,29,1,E3,5,0,1,0,1,3,20
05/06/2020,29,2,CR1.12,0,0,0,0,0,0,20
05/06/2020,29,3,CR2.1,0,0,0,0,0,0,20
05/06/2020,29,4,CR1.17,1,0,0,0,0,1,20
05/06/2020,29,5,TR2.14,1,0,0,1,1,0,20
05/06/2020,29,6,CR1.11,5,0,1,4,5,0,20
05/06/2020,29,9,CR1.16,0,0,0,0,0,0,20
05/06/2020,29,10,TR1.5,0,0,0,0,0,0,20
05/06/2020,29,11,TR1.9,1,0,1,0,1,0,20
05/06/2020,29,12,TR2.9,2,0,2,0,2,0,20
05/06/2020,29,13,CR1.9,0,0,0,0,0,0,20
05/06/2020,29,14,TR1.11,1,0,0,0,0,1,20
05/06/2020,29,15,TR1.10,0,0,0,0,0,0,20
05/06/2020,29,20,CR1.10,0,0,0,2,2,0,20
05/06/2020,29,21,CR1.15,1,0,1,4,5,0,20
05/06/2020,29,22,TR2.12,0,0,0,1,1,0,20
05/06/2020,29,23,CR2.14,1,0,1,0,1,0,20
05/06/2020,29,24,CR2.9,0,0,0,0,0,0,20
05/06/2020,29,25,CR2.11,0,0,0,2,2,0,20
05/06/2020,29,26,TR1.19,0,0,1,0,1,0,20
05/06/2020,29,27,CR1.8,0,0,0,0,0,0,20
05/06/2020,29,28,CR1.2,0,0,0,7,7,0,20
05/06/2020,29,29,CR1.7,0,0,0,1,1,0,20
05/06/2020,29,30,CR2.12,0,0,0,0,0,0,20
05/06/2020,29,31,CR2.5,0,0,0,2,2,0,20
05/06/2020,29,32,TR1.4,0,0,1,2,3,0,20
05/06/2020,29,33,CR1.4,0,0,0,0,0,0,20
05/06/2020,29,36,CR2x.4,0,0,0,0,0,0,20
05/06/2020,29,37,CR1x.18,0,0,0,6,6,0,20
05/06/2020,29,38,TR2.4,0,0,0,0,0,0,20
05/06/2020,29,40,CR1.13,0,0,0,0,0,3,20
05/06/2020,29,41,TR2.5,0,0,0,1,1,1,20
05/06/2020,29,43,TR1.13,0,0,1,0,1,0,20
05/06/2020,29,45,CR2.3,1,0,1,0,1,1,20
05/06/2020,29,46,TR2.11,4,0,0,0,0,7,20
05/06/2020,29,48,CR1.6,0,0,0,3,3,0,20
05/06/2020,29,49,CR2.8,1,0,0,0,0,1,20
05/06/2020,29,50,CR2.6,0,1,0,2,3,0,20
05/06/2020,29,52,CR1.1,0,0,0,1,1,0,20
05/06/2020,29,53,CR1.3,0,0,0,7,7,0,20
05/06/2020,29,55,CR1.19,0,0,0,5,5,0,20
05/06/2020,29,56,TR1.14,0,0,0,0,0,0,20
05/06/2020,29,58,CR2.13,0,0,0,0,0,0,20
05/06/2020,29,59,CR1.5,1,0,0,0,0,1,20
05/06/2020,29,60,TR2.1,0,0,1,0,1,0,20
05/06/2020,29,61,TR1.18,1,0,1,0,1,0,20
05/06/2020,29,62,E5,0,0,0,0,0,0,20
05/06/2020,29,63,CR2.15,0,0,0,3,3,0,20
05/06/2020,29,64,CR2.10,0,0,0,1,1,0,20
05/06/2020,29,65,CR1.20,0,0,0,7,7,0,20
05/06/2020,29,68,CR2.7,0,0,0,3,3,0,20
05/06/2020,29,70,TR2.10,0,0,0,0,0,0,20
05/06/2020,29,71,TR2.7,8,0,0,0,0,6,20
05/06/2020,29,72,TR2.6,1,0,1,0,1,1,20
05/06/2020,29,73,TR1.17,3,0,1,0,1,2,20
07/06/2020,30,1,E3,2,0,0,0,0,1,20
07/06/2020,30,2,CR1.12,0,0,0,4,4,0,20
07/06/2020,30,3,CR2.1,0,0,0,0,0,0,20
07/06/2020,30,4,CR1.17,0,0,0,0,0,0,20
07/06/2020,30,5,TR2.14,0,0,0,2,2,0,20
07/06/2020,30,6,CR1.11,0,0,0,3,3,0,20
07/06/2020,30,9,CR1.16,1,0,0,0,0,1,20
07/06/2020,30,10,TR1.5,0,0,0,0,0,0,20
07/06/2020,30,11,TR1.9,1,0,0,0,0,1,20
07/06/2020,30,12,TR2.9,0,0,0,0,0,0,20
07/06/2020,30,13,CR1.9,1,0,0,0,0,1,20
07/06/2020,30,14,TR1.11,0,0,0,1,1,0,20
07/06/2020,30,15,TR1.10,0,0,0,0,0,0,20
07/06/2020,30,20,CR1.10,0,0,0,1,1,0,20
07/06/2020,30,21,CR1.15,0,0,0,0,0,1,20
07/06/2020,30,22,TR2.12,0,0,0,1,1,0,20
07/06/2020,30,23,CR2.14,0,0,0,2,2,1,20
07/06/2020,30,24,CR2.9,0,0,0,0,0,0,20
07/06/2020,30,25,CR2.11,0,0,0,1,1,0,20
07/06/2020,30,26,TR1.19,0,0,0,0,0,0,20
07/06/2020,30,27,CR1.8,0,0,0,0,0,0,20
07/06/2020,30,28,CR1.2,0,0,0,1,1,0,20
07/06/2020,30,29,CR1.7,0,0,0,1,1,0,20
07/06/2020,30,30,CR2.12,0,0,0,0,0,0,20
07/06/2020,30,31,CR2.5,0,0,0,0,0,0,20
07/06/2020,30,32,TR1.4,0,0,0,3,3,0,20
07/06/2020,30,33,CR1.4,0,0,0,0,0,0,20
07/06/2020,30,36,CR2x.4,0,0,0,0,0,0,20
07/06/2020,30,37,CR1x.18,0,0,0,3,3,0,20
07/06/2020,30,38,TR2.4,0,0,0,0,0,0,20
07/06/2020,30,40,CR1.13,0,0,0,0,0,0,20
07/06/2020,30,41,TR2.5,0,0,0,0,0,0,20
07/06/2020,30,43,TR1.13,1,0,0,0,0,1,20
07/06/2020,30,45,CR2.3,1,0,0,0,0,1,20
07/06/2020,30,46,TR2.11,2,0,0,0,0,2,20
07/06/2020,30,48,CR1.6,0,0,0,2,2,0,20
07/06/2020,30,49,CR2.8,0,0,0,0,0,0,20
07/06/2020,30,50,CR2.6,0,0,0,2,2,0,20
07/06/2020,30,52,CR1.1,0,0,0,0,0,0,20
07/06/2020,30,53,CR1.3,0,0,0,2,2,0,20
07/06/2020,30,55,CR1.19,0,0,0,6,6,0,20
07/06/2020,30,56,TR1.14,0,0,0,0,0,1,20
07/06/2020,30,58,CR2.13,0,0,0,1,1,0,20
07/06/2020,30,59,CR1.5,0,0,0,0,0,0,20
07/06/2020,30,60,TR2.1,0,0,0,1,1,0,20
07/06/2020,30,61,TR1.18,0,0,0,0,0,0,20
07/06/2020,30,62,E5,0,0,0,0,0,0,20
07/06/2020,30,63,CR2.15,0,0,0,3,3,0,20
07/06/2020,30,64,CR2.10,0,0,0,1,1,0,20
07/06/2020,30,65,CR1.20,0,0,0,4,4,0,20
