date,count,day,day_abc,col_no,ID,treat,q.activity,active,response,buzzing,charging,butting,grappling,stinging,aggression,eggs,treat_activity,treat_response
14/04/2019,10,14,a4.14,4,CR1.17,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,5,TR2.14,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,6,CR1.11,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,7,TR2.13,R,NA,NA,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
14/04/2019,10,14,a4.14,8,TR2.2,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,9,CR1.16,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,10,TR1.5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,11,TR1.9,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,12,TR2.9,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,13,CR1.9,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,14,TR1.11,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,15,TR1.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,16,CR2.2,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
14/04/2019,10,14,a4.14,18,TR1.16,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,19,TR1.15,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,20,CR1.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,22,TR2.12,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,23,CR2.14,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,24,CR2.9,C,b,FALSE,TRUE,3,0,0,0,0,3,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,25,CR2.11,C,o,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,26,TR1.19,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
14/04/2019,10,14,a4.14,27,CR1.8,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
14/04/2019,10,14,a4.14,28,CR1.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,29,CR1.7,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
14/04/2019,10,14,a4.14,30,CR2.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,31,CR2.5,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,32,TR1.4,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,33,CR1.4,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,34,TR1.8,R,m,TRUE,FALSE,0,0,0,0,0,0,0,R_Active,R_NoResponse
14/04/2019,10,14,a4.14,35,TR1.7,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
14/04/2019,10,14,a4.14,36,CR2x.4,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
14/04/2019,10,14,a4.14,37,CR1x.18,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,38,TR2.4,R,m,TRUE,TRUE,2,0,1,0,0,3,0,R_Active,R_Response
14/04/2019,10,14,a4.14,39,TR1.3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,40,CR1.13,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
14/04/2019,10,14,a4.14,41,TR2.5,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
14/04/2019,10,14,a4.14,42,TR1.2,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,43,TR1.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,44,TR1.6,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,45,CR2.3,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
14/04/2019,10,14,a4.14,46,TR2.11,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,47,TR2.8,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,48,CR1.6,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,49,CR2.8,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,50,CR2.6,C,m,TRUE,TRUE,4,0,0,0,0,4,0,C_Active,C_Response
14/04/2019,10,14,a4.14,52,CR1.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,53,CR1.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,55,CR1.19,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
14/04/2019,10,14,a4.14,56,TR1.14,R,b,FALSE,TRUE,2,0,0,0,0,2,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,57,CR1.14,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,58,CR2.13,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
14/04/2019,10,14,a4.14,59,CR1.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,60,TR2.1,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,61,TR1.18,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,63,CR2.15,C,m,TRUE,FALSE,0,0,0,0,0,0,0,C_Active,C_NoResponse
14/04/2019,10,14,a4.14,64,CR2.10,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
14/04/2019,10,14,a4.14,65,CR1.20,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
14/04/2019,10,14,a4.14,66,TR2.3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,67,TR1.1,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,68,CR2.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
14/04/2019,10,14,a4.14,69,TR2.15,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,70,TR2.10,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,71,TR2.7,R,b,FALSE,TRUE,3,0,0,0,0,3,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,72,TR2.6,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
14/04/2019,10,14,a4.14,73,TR1.17,R,b,FALSE,TRUE,3,0,0,0,0,3,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,74,TR1.20,R,b,FALSE,TRUE,3,0,0,0,0,3,0,R_Inactive,R_Response
14/04/2019,10,14,a4.14,75,TR1.12,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,1,E3,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,2,CR1.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,3,CR2.1,C,b,FALSE,TRUE,4,0,1,0,0,5,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,4,CR1.17,C,b,FALSE,TRUE,0,1,0,0,0,1,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,5,TR2.14,R,m,TRUE,TRUE,2,0,0,0,0,2,0,R_Active,R_Response
18/04/2019,11,18,a5.18,6,CR1.11,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
18/04/2019,11,18,a5.18,7,TR2.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,8,TR2.2,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,9,CR1.16,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,10,TR1.5,R,m,TRUE,TRUE,0,0,1,0,0,1,0,R_Active,R_Response
18/04/2019,11,18,a5.18,11,TR1.9,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,12,TR2.9,R,m,TRUE,TRUE,4,0,0,0,0,4,0,R_Active,R_Response
18/04/2019,11,18,a5.18,13,CR1.9,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,14,TR1.11,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,15,TR1.10,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,16,CR2.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,18,TR1.16,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,19,TR1.15,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,20,CR1.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,22,TR2.12,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,23,CR2.14,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,24,CR2.9,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,25,CR2.11,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
18/04/2019,11,18,a5.18,26,TR1.19,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,27,CR1.8,C,b,FALSE,TRUE,0,0,1,0,0,1,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,28,CR1.2,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,29,CR1.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,30,CR2.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,31,CR2.5,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,32,TR1.4,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,33,CR1.4,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
18/04/2019,11,18,a5.18,34,TR1.8,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,35,TR1.7,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,36,CR2x.4,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
18/04/2019,11,18,a5.18,37,CR1x.18,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
18/04/2019,11,18,a5.18,38,TR2.4,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
18/04/2019,11,18,a5.18,39,TR1.3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,40,CR1.13,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
18/04/2019,11,18,a5.18,41,TR2.5,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,42,TR1.2,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,43,TR1.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,45,CR2.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,46,TR2.11,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,47,TR2.8,R,m,TRUE,TRUE,2,0,0,0,0,2,0,R_Active,R_Response
18/04/2019,11,18,a5.18,48,CR1.6,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
18/04/2019,11,18,a5.18,49,CR2.8,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
18/04/2019,11,18,a5.18,50,CR2.6,C,b,FALSE,TRUE,2,0,0,0,0,2,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,52,CR1.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,53,CR1.3,C,m,TRUE,TRUE,0,1,0,0,0,1,0,C_Active,C_Response
18/04/2019,11,18,a5.18,55,CR1.19,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,56,TR1.14,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,58,CR2.13,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
18/04/2019,11,18,a5.18,59,CR1.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,60,TR2.1,R,b,FALSE,FALSE,0,0,0,0,0,0,0,R_Inactive,R_NoResponse
18/04/2019,11,18,a5.18,61,TR1.18,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,62,E5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,63,CR2.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
18/04/2019,11,18,a5.18,64,CR2.10,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
18/04/2019,11,18,a5.18,65,CR1.20,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
18/04/2019,11,18,a5.18,66,TR2.3,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,67,TR1.1,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,68,CR2.7,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
18/04/2019,11,18,a5.18,69,TR2.15,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
18/04/2019,11,18,a5.18,70,TR2.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,71,TR2.7,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,72,TR2.6,R,b,FALSE,TRUE,0,1,0,0,0,1,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,73,TR1.17,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
18/04/2019,11,18,a5.18,74,TR1.20,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
18/04/2019,11,18,a5.18,75,TR1.12,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,1,E3,R,NA,NA,FALSE,3,0,0,0,0,3,0,R_Active,R_NoResponse
22/04/2019,13,22,a6.22,2,CR1.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,3,CR2.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,4,CR1.17,C,b,FALSE,FALSE,0,0,0,0,0,0,0,C_Inactive,C_NoResponse
22/04/2019,13,22,a6.22,5,TR2.14,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,6,CR1.11,C,o,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,7,TR2.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,8,TR2.2,R,b,FALSE,FALSE,0,0,0,0,0,0,0,R_Inactive,R_NoResponse
22/04/2019,13,22,a6.22,9,CR1.16,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,10,TR1.5,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
22/04/2019,13,22,a6.22,11,TR1.9,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
22/04/2019,13,22,a6.22,12,TR2.9,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
22/04/2019,13,22,a6.22,13,CR1.9,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,14,TR1.11,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,15,TR1.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,16,CR2.2,C,o,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,18,TR1.16,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,19,TR1.15,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,20,CR1.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,22,TR2.12,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
22/04/2019,13,22,a6.22,23,CR2.14,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,24,CR2.9,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,25,CR2.11,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
22/04/2019,13,22,a6.22,26,TR1.19,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,27,CR1.8,C,b,FALSE,TRUE,1,1,0,0,0,2,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,28,CR1.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,29,CR1.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,30,CR2.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,31,CR2.5,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
22/04/2019,13,22,a6.22,32,TR1.4,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
22/04/2019,13,22,a6.22,33,CR1.4,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,34,TR1.8,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,35,TR1.7,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,36,CR2x.4,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,37,CR1x.18,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
22/04/2019,13,22,a6.22,38,TR2.4,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,39,TR1.3,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,40,CR1.13,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,41,TR2.5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,42,TR1.2,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
22/04/2019,13,22,a6.22,43,TR1.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,45,CR2.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,46,TR2.11,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,47,TR2.8,R,b,FALSE,TRUE,2,0,0,0,0,2,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,48,CR1.6,C,b,FALSE,TRUE,2,0,0,0,0,2,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,49,CR2.8,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,50,CR2.6,C,b,FALSE,TRUE,1,1,0,0,0,2,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,52,CR1.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,53,CR1.3,C,m,TRUE,TRUE,0,0,1,0,0,1,0,C_Active,C_Response
22/04/2019,13,22,a6.22,55,CR1.19,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,56,TR1.14,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
22/04/2019,13,22,a6.22,58,CR2.13,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,59,CR1.5,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
22/04/2019,13,22,a6.22,60,TR2.1,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
22/04/2019,13,22,a6.22,61,TR1.18,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,62,E5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,63,CR2.15,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
22/04/2019,13,22,a6.22,64,CR2.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,65,CR1.20,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,66,TR2.3,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,67,TR1.1,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,68,CR2.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
22/04/2019,13,22,a6.22,69,TR2.15,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,70,TR2.10,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
22/04/2019,13,22,a6.22,71,TR2.7,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,72,TR2.6,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,73,TR1.17,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,74,TR1.20,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
22/04/2019,13,22,a6.22,75,TR1.12,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,1,E3,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
26/04/2019,14,26,a7.26,2,CR1.12,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,3,CR2.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,4,CR1.17,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,5,TR2.14,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,6,CR1.11,C,m,TRUE,TRUE,1,0,1,0,0,2,0,C_Active,C_Response
26/04/2019,14,26,a7.26,7,TR2.13,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,8,TR2.2,R,b,FALSE,FALSE,0,0,0,0,0,0,0,R_Inactive,R_NoResponse
26/04/2019,14,26,a7.26,9,CR1.16,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,10,TR1.5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,11,TR1.9,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,12,TR2.9,R,m,TRUE,TRUE,2,0,0,0,0,2,0,R_Active,R_Response
